id_produto,tipo,temperatura_ar_k,temperatura_processo_k,velocidade_rotacao_rpm,torque_nm,desgaste_ferramenta_min,falha_maquina,potencia_calc
M20606,M,302.1,311.5,1635.0,31.6,23,0,51666.0
L52927,L,302.1,311.5,1533.0,39.4,26,0,60400.2
M20608,M,302.2,311.7,1576.0,34.0,28,0,53584.0
H35163,H,302.2,311.8,1330.0,62.4,31,0,82992.0
L52930,L,302.2,311.8,1981.0,21.8,36,0,43185.8
H35165,H,302.3,311.8,1475.0,42.8,38,0,63129.99999999999
H35166,H,302.3,311.8,1804.0,25.0,43,0,45100.0
L52933,L,302.2,311.6,1416.0,54.1,48,0,76605.6
L52934,L,302.1,311.5,1727.0,27.7,50,0,47837.9
L52935,L,302.1,311.4,1391.0,49.2,52,0,68437.2
M20616,M,302.0,311.5,1366.0,52.3,54,0,71441.8
L52937,L,301.9,311.3,1366.0,55.6,57,0,75949.6
L52938,L,301.9,311.3,1501.0,40.8,59,0,61240.799999999996
L52939,L,301.8,311.3,1551.0,35.8,61,0,55525.799999999996
M20620,M,301.9,311.3,1522.0,35.6,63,0,54183.200000000004
L52941,L,301.9,311.2,1369.0,49.8,66,0,68176.2
L52942,L,301.8,311.2,1334.0,52.3,68,0,69768.2
H35177,H,301.8,311.2,1451.0,39.4,70,0,57169.4
L52944,L,301.7,311.2,1589.0,37.9,75,0,60223.1
L52945,L,301.7,311.3,1708.0,30.5,77,0,52094.0
M20626,M,300.1,310.1,1504.0,40.1,79,0,60310.4
M20627,M,301.6,311.2,1415.0,46.5,82,0,65797.5
L52948,L,301.7,311.3,1421.0,45.9,85,0,65223.9
L52949,L,301.7,311.3,1348.0,51.0,87,0,68748.0
L52950,L,301.6,311.2,1408.0,42.9,89,0,60403.2
L52951,L,301.6,311.2,1525.0,43.7,91,0,66642.5
L52952,L,301.6,311.3,1706.0,29.9,93,0,51009.399999999994
H35187,H,301.6,311.2,1395.0,46.8,95,0,65285.99999999999
L52954,L,301.5,311.1,1602.0,34.3,100,0,54948.6
L52955,L,301.6,311.1,1907.0,21.5,102,0,41000.5
L52956,L,301.6,311.1,1325.0,49.2,104,0,65190.00000000001
L52957,L,301.6,311.1,1408.0,44.4,106,0,62515.2
M20638,M,301.7,311.1,1489.0,41.4,108,0,61644.6
L52959,L,301.6,311.1,1680.0,29.2,111,0,49056.0
L52960,L,301.7,311.2,1517.0,42.4,113,0,64320.799999999996
M20641,M,301.7,311.1,1618.0,36.7,115,0,59380.600000000006
L52962,L,301.7,311.1,1455.0,39.8,118,0,57908.99999999999
H35197,H,301.8,311.1,1543.0,36.4,120,0,56165.2
M20644,M,301.8,311.1,1399.0,41.8,125,0,58478.2
L52965,L,301.7,311.1,1469.0,37.2,128,0,54646.8
L52966,L,301.7,311.2,1521.0,36.7,130,0,55820.700000000004
L52967,L,301.7,311.3,1584.0,38.8,132,0,61459.2
L52968,L,301.8,311.5,1443.0,43.3,134,0,62481.899999999994
M20649,M,301.8,311.5,1416.0,49.0,136,0,69384.0
M20650,M,301.7,311.2,1563.0,34.5,139,0,53923.5
M20651,M,301.8,311.3,1542.0,40.1,142,0,61834.200000000004
M20652,M,301.8,311.3,1624.0,31.6,145,0,51318.4
L52973,L,301.8,311.3,1471.0,44.2,148,0,65018.200000000004
M20654,M,300.1,310.1,1504.0,40.1,150,0,60310.4
M20655,M,300.1,310.1,1504.0,40.1,153,0,60310.4
L52976,L,301.7,311.1,1399.0,55.1,156,0,77084.90000000001
L52977,L,301.6,311.0,1431.0,42.6,158,0,60960.6
L52978,L,301.5,310.9,1600.0,39.0,160,0,62400.0
L52979,L,301.5,310.8,1593.0,34.5,162,0,54958.5
L52980,L,301.5,310.9,1469.0,44.7,164,0,65664.3
L52981,L,301.5,310.8,1413.0,44.6,166,0,63019.8
L52982,L,301.4,310.8,1490.0,38.0,168,0,56620.0
L52983,L,301.5,310.9,1671.0,31.1,170,0,51968.100000000006
L52984,L,301.5,310.9,1365.0,46.5,172,0,63472.5
M20665,M,301.4,310.9,1557.0,39.3,174,0,61190.1
L52986,L,301.4,310.9,1440.0,45.4,177,0,65376.0
M20667,M,301.4,310.9,1489.0,38.9,179,0,57922.1
L52988,L,301.4,311.0,1733.0,25.7,182,0,44538.1
H35223,H,301.3,311.0,1580.0,36.6,184,0,57828.0
L52990,L,301.3,311.0,1856.0,21.9,189,0,40646.399999999994
L52991,L,301.3,311.1,1454.0,40.3,191,0,58596.2
L52992,L,301.4,311.1,1495.0,36.3,193,0,54268.49999999999
L52993,L,301.2,311.0,1761.0,29.1,195,0,51245.100000000006
M20674,M,301.3,311.0,1402.0,47.5,197,0,66595.0
L52995,L,301.2,311.0,1670.0,33.0,200,0,55110.0
L52996,L,301.3,311.0,1582.0,35.6,202,0,56319.200000000004
L52997,L,301.3,311.0,1542.0,35.1,204,0,54124.200000000004
L52998,L,301.3,311.0,1539.0,36.9,206,0,56789.1
L52999,L,301.3,311.0,1418.0,41.9,208,0,59414.2
L53000,L,301.3,311.1,1723.0,27.6,210,0,47554.8
L53001,L,301.3,311.1,1303.0,49.2,212,0,64107.600000000006
M20682,M,301.3,311.0,1463.0,50.2,214,0,73442.6
L53003,L,301.2,311.0,1544.0,39.3,217,0,60679.2
L53004,L,301.2,311.0,1596.0,37.2,219,0,59371.200000000004
L53005,L,301.3,311.1,1413.0,42.0,221,0,59346.0
M20686,M,301.3,311.1,1492.0,41.2,223,0,61470.4
L53007,L,301.3,311.1,1624.0,40.9,0,0,66421.59999999999
L53008,L,301.3,311.1,1504.0,39.1,2,0,58806.4
M20689,M,301.2,311.1,1574.0,34.3,4,0,53988.2
M20690,M,301.3,311.2,1438.0,42.4,7,0,60971.2
L53011,L,301.3,311.3,1474.0,50.7,10,0,74731.8
L53012,L,301.3,311.2,1675.0,32.1,12,0,53767.5
L53013,L,301.3,311.2,1457.0,44.5,14,0,64836.5
L53014,L,301.3,311.3,1434.0,49.8,16,0,71413.2
L53015,L,301.3,311.2,1668.0,30.1,18,0,50206.8
L53016,L,301.2,311.1,1550.0,39.7,20,0,61535.00000000001
M20697,M,301.3,311.1,1834.0,25.4,22,0,46583.6
M20698,M,301.4,311.2,1476.0,36.5,25,0,53874.0
M20699,M,301.4,311.2,1541.0,36.3,28,0,55938.299999999996
M20700,M,301.3,311.1,1581.0,30.9,31,0,48852.899999999994
M20701,M,301.3,311.1,1678.0,30.7,34,0,51514.6
L53022,L,301.4,311.2,1355.0,50.6,37,0,68563.0
L53023,L,301.5,311.2,1700.0,28.8,39,0,48960.0
L53024,L,301.4,311.1,1462.0,37.1,41,0,54240.200000000004
M20705,M,301.4,311.2,1727.0,26.5,43,0,45765.5
L53026,L,301.4,311.3,1674.0,33.3,46,0,55744.2
L53027,L,301.4,311.3,1397.0,42.3,48,0,59093.1
L53028,L,301.4,311.3,2323.0,15.9,50,0,36935.700000000004
M20709,M,301.4,311.2,1434.0,47.6,52,0,68258.40000000001
L53030,L,301.3,311.1,1560.0,35.3,55,0,55067.99999999999
L53031,L,301.2,311.0,1573.0,32.8,57,0,51594.399999999994
H35266,H,301.2,310.9,1798.0,22.3,59,0,40095.4
L53033,L,300.1,310.1,1504.0,40.1,64,0,60310.4
L53034,L,301.2,310.9,1416.0,53.3,66,0,75472.8
M20715,M,301.2,310.9,1424.0,45.2,68,0,64364.8
H35270,H,301.2,310.9,1598.0,35.9,71,0,57368.2
L53037,L,301.3,310.9,1760.0,23.9,76,0,42064.0
L53038,L,301.3,311.0,1348.0,44.5,78,0,59986.0
L53039,L,301.3,311.0,1542.0,33.6,80,0,51811.200000000004
L53040,L,301.3,310.9,1566.0,33.1,82,0,51834.600000000006
L53041,L,300.1,310.1,1504.0,40.1,84,0,60310.4
L53042,L,301.4,311.0,1470.0,40.6,86,0,59682.0
M20723,M,301.4,311.1,1758.0,25.4,88,0,44653.2
M20724,M,301.4,311.0,1486.0,36.5,91,0,54239.0
M20725,M,301.5,311.1,1402.0,40.0,94,0,56080.0
L53046,L,301.5,311.1,1459.0,45.1,97,0,65800.90000000001
L53047,L,301.5,311.0,1494.0,45.3,99,0,67678.2
L53048,L,301.5,311.1,1731.0,27.9,101,0,48294.899999999994
L53049,L,301.5,311.1,2076.0,18.7,103,0,38821.2
L53050,L,301.5,311.1,2055.0,16.8,105,0,34524.0
L53051,L,301.5,311.1,1469.0,49.5,107,0,72715.5
M20732,M,301.5,311.0,1504.0,42.6,109,0,64070.4
M20733,M,301.5,311.1,1396.0,43.5,112,0,60726.0
M20734,M,301.5,311.1,1660.0,33.8,115,0,56107.99999999999
M20735,M,301.5,311.0,1577.0,39.7,118,0,62606.9
L53056,L,301.5,311.1,1426.0,52.1,121,0,74294.6
L53057,L,301.5,311.1,1458.0,41.4,123,0,60361.2
L53058,L,301.4,311.0,1533.0,45.8,125,0,70211.4
L53059,L,301.4,311.0,1701.0,28.4,127,0,48308.399999999994
L53060,L,301.5,311.1,1434.0,49.6,129,0,71126.40000000001
L53061,L,301.4,311.1,1952.0,22.7,131,0,44310.4
L53062,L,301.4,311.1,1469.0,36.9,133,0,54206.1
L53063,L,301.4,311.1,1800.0,26.0,135,0,46800.0
M20744,M,301.3,311.1,1438.0,43.0,137,0,61834.0
L53065,L,300.1,310.1,1504.0,40.1,140,0,60310.4
L53066,L,301.4,311.1,1494.0,41.9,142,0,62598.6
H35301,H,301.4,311.1,1445.0,41.4,144,0,59823.0
M20748,M,301.5,311.1,1507.0,38.6,149,0,58170.200000000004
M20749,M,301.4,311.0,1234.0,55.8,152,0,68857.2
L53070,L,301.4,311.0,1634.0,32.6,155,0,53268.4
L53071,L,301.4,311.0,1334.0,53.3,157,0,71102.2
L53072,L,301.4,311.1,1472.0,44.5,159,0,65504.0
M20753,M,301.3,311.0,1410.0,52.7,161,0,74307.0
L53074,L,301.2,310.9,1597.0,37.9,164,0,60526.299999999996
M20755,M,301.2,310.9,1460.0,46.7,166,0,68182.0
L53076,L,301.1,310.8,1274.0,55.7,169,0,70961.8
M20757,M,301.0,310.7,1517.0,40.2,171,0,60983.4
L53078,L,301.0,310.7,1300.0,57.2,174,0,74360.0
H35313,H,300.9,310.6,1686.0,27.7,176,0,46702.2
M20760,M,300.9,310.7,1485.0,41.0,181,0,60885.0
L53081,L,301.0,310.7,1464.0,45.8,184,0,67051.2
L53082,L,300.9,310.6,1598.0,35.4,186,0,56569.2
L53083,L,300.1,310.1,1504.0,40.1,188,0,60310.4
M20764,M,300.8,310.5,1330.0,59.0,190,0,78470.0
H35319,H,300.8,310.5,1582.0,31.1,193,0,49200.200000000004
L53086,L,300.7,310.3,1533.0,35.6,198,0,54574.8
H35321,H,300.8,310.4,1419.0,46.4,200,0,65841.59999999999
M20768,M,300.1,310.1,1504.0,40.1,205,0,60310.4
H35323,H,300.7,310.2,1364.0,65.3,208,1,89069.2
M20770,M,300.1,310.1,1504.0,40.1,0,0,60310.4
M20771,M,300.8,310.4,1288.0,64.0,3,0,82432.0
M20772,M,300.7,310.3,1659.0,29.8,6,0,49438.200000000004
H35327,H,300.7,310.2,1479.0,52.3,9,0,77351.7
L53094,L,300.7,310.3,1592.0,36.0,14,0,57312.0
M20775,M,300.6,310.2,1532.0,38.7,16,0,59288.4
L53096,L,300.6,310.2,1555.0,41.9,19,0,65154.5
L53097,L,300.6,310.2,1341.0,52.6,21,0,70536.6
L53098,L,300.6,310.1,1541.0,42.0,23,0,64722.0
L53099,L,300.6,310.3,1414.0,50.6,25,0,71548.40000000001
L53100,L,300.5,310.2,1764.0,25.9,27,0,45687.6
L53101,L,300.5,310.3,1336.0,57.1,29,0,76285.6
L53102,L,300.5,310.3,1435.0,43.3,31,0,62135.49999999999
M20783,M,300.4,310.3,1537.0,35.0,33,0,53795.0
L53104,L,300.3,310.2,1369.0,48.8,36,0,66807.2
M20785,M,300.2,310.1,1619.0,31.3,38,0,50674.700000000004
L53106,L,300.2,310.1,1440.0,51.1,41,0,73584.0
L53107,L,300.2,310.1,1649.0,30.5,43,0,50294.5
M20788,M,300.2,310.1,1550.0,38.7,45,0,59985.00000000001
L53109,L,300.3,310.2,1471.0,45.2,48,0,66489.2
L53110,L,300.3,310.3,1483.0,51.6,50,0,76522.8
L53111,L,300.3,310.4,1336.0,54.4,52,0,72678.4
L53112,L,300.5,310.5,1515.0,36.6,54,0,55449.0
L53113,L,300.5,310.5,1373.0,47.4,56,0,65080.2
H35348,H,300.6,310.5,1454.0,51.2,58,0,74444.8
L53115,L,300.5,310.5,1646.0,34.5,63,0,56787.0
M20796,M,300.5,310.4,1548.0,37.3,65,0,57740.399999999994
M20797,M,300.6,310.5,1462.0,41.3,68,0,60380.6
L53118,L,300.1,310.1,1504.0,40.1,71,0,60310.4
L53119,L,300.5,310.5,1409.0,60.9,73,0,85808.09999999999
M20800,M,300.1,310.1,1504.0,40.1,75,0,60310.4
L53121,L,300.6,310.7,1438.0,48.5,78,1,69743.0
L53122,L,300.7,310.7,1450.0,43.4,80,0,62930.0
L53123,L,300.7,310.7,1541.0,41.3,82,0,63643.299999999996
M20804,M,300.7,310.6,1484.0,38.0,84,0,56392.0
M20805,M,300.8,310.8,1415.0,44.5,87,0,62967.5
L53126,L,300.7,310.8,1496.0,46.4,90,0,69414.4
M20807,M,300.7,310.8,1465.0,45.2,92,0,66218.0
L53128,L,300.7,310.8,2113.0,18.5,95,0,39090.5
M20809,M,300.7,310.8,1506.0,44.0,97,0,66264.0
L53130,L,300.7,310.8,1689.0,28.9,100,0,48812.1
L53131,L,300.7,310.9,1650.0,29.4,102,0,48510.0
L53132,L,300.7,310.8,1563.0,33.8,104,0,52829.399999999994
M20813,M,300.7,310.9,1486.0,38.9,106,0,57805.4
L53134,L,300.8,310.9,1732.0,25.7,109,0,44512.4
L53135,L,300.7,310.8,1653.0,31.6,111,0,52234.8
L53136,L,300.7,310.9,1535.0,37.1,113,0,56948.5
L53137,L,300.7,310.9,1637.0,37.2,115,0,60896.4
L53138,L,300.6,310.8,1533.0,38.5,117,0,59020.5
L53139,L,300.6,310.8,1378.0,51.2,119,0,70553.6
L53140,L,300.5,310.7,1606.0,33.5,121,0,53801.0
L53141,L,300.3,310.7,1539.0,32.3,123,0,49709.7
L53142,L,300.5,310.8,1728.0,26.3,125,0,45446.4
H35377,H,300.4,310.7,1656.0,36.3,127,0,60112.799999999996
H35378,H,300.5,310.8,1631.0,30.5,132,0,49745.5
H35379,H,300.5,310.9,1447.0,46.5,137,0,67285.5
L53146,L,300.4,310.8,1396.0,49.3,142,0,68822.8
L53147,L,300.4,310.8,1390.0,52.5,144,0,72975.0
L53148,L,300.4,310.8,1348.0,56.0,146,0,75488.0
M20829,M,300.4,310.8,1491.0,35.9,148,0,53526.9
L53150,L,300.1,310.1,1504.0,40.1,151,0,60310.4
L53151,L,300.5,310.8,1509.0,33.0,153,0,49797.0
L53152,L,300.5,310.8,1445.0,46.6,155,0,67337.0
L53153,L,300.5,310.8,1354.0,51.8,157,0,70137.2
L53154,L,300.5,310.7,1488.0,39.4,159,0,58627.2
H35389,H,300.5,310.7,1654.0,28.6,161,0,47304.4
H35390,H,300.5,310.6,1378.0,51.5,166,0,70967.0
L53157,L,300.6,310.7,1750.0,30.6,171,0,53550.0
L53158,L,300.5,310.6,1448.0,46.3,173,0,67042.4
H35393,H,300.6,310.7,1501.0,45.3,175,0,67995.3
M20840,M,300.6,310.7,1654.0,32.0,180,0,52928.0
M20841,M,300.7,310.7,1347.0,46.5,183,0,62635.5
L53162,L,300.7,310.8,1486.0,37.1,186,0,55130.6
H35397,H,300.8,310.8,1466.0,45.2,188,0,66263.2
H35398,H,300.7,310.8,1346.0,52.0,193,0,69992.0
L53165,L,300.7,310.7,1314.0,42.4,198,0,55713.6
L53166,L,300.6,310.7,1440.0,52.5,200,0,75600.0
L53167,L,300.7,310.8,1608.0,39.5,202,0,63516.0
H35402,H,300.7,310.8,1296.0,58.2,204,0,75427.2
L53169,L,300.7,310.7,1507.0,46.1,209,0,69472.7
M20850,M,300.7,310.7,1343.0,51.6,211,0,69298.8
L53171,L,300.7,310.7,1416.0,40.4,214,0,57206.4
L53172,L,300.7,310.6,1288.0,47.2,216,0,60793.600000000006
M20853,M,300.7,310.6,1407.0,42.4,218,0,59656.799999999996
L53174,L,300.6,310.4,1608.0,39.2,221,0,63033.600000000006
L53175,L,300.6,310.3,1920.0,22.3,223,0,42816.0
M20856,M,300.5,310.2,1386.0,48.2,225,0,66805.2
M20857,M,300.5,310.2,1571.0,34.6,228,0,54356.600000000006
M20858,M,300.1,310.1,1504.0,40.1,231,0,60310.4
M20859,M,300.4,310.2,1671.0,30.5,234,1,50965.5
H35414,H,300.4,310.2,1431.0,43.2,0,0,61819.200000000004
M20861,M,300.4,310.2,1380.0,47.3,5,0,65273.99999999999
L53182,L,300.5,310.3,1683.0,31.5,8,0,53014.5
L53183,L,300.4,310.2,1529.0,36.2,10,0,55349.8
L53184,L,300.1,310.1,1504.0,40.1,12,0,60310.4
L53185,L,300.1,310.1,1504.0,40.1,14,0,60310.4
M20866,M,300.6,310.5,2156.0,18.0,16,0,38808.0
M20867,M,300.7,310.6,1349.0,54.5,19,0,73520.5
L53188,L,300.7,310.7,1431.0,39.3,22,0,56238.299999999996
L53189,L,300.6,310.6,1931.0,22.0,24,0,42482.0
H35424,H,300.7,310.7,1428.0,43.4,26,0,61975.2
L53191,L,300.8,310.8,1564.0,36.2,31,0,56616.8
H35426,H,300.8,310.9,1425.0,44.0,33,0,62700.0
L53193,L,300.7,310.8,1597.0,30.5,38,0,48708.5
H35428,H,300.8,310.8,1618.0,32.8,40,0,53070.399999999994
M20875,M,300.8,310.8,1520.0,38.0,45,0,57760.0
L53196,L,300.7,310.7,1425.0,45.3,48,0,64552.49999999999
L53197,L,300.8,310.9,1398.0,38.2,50,0,53403.600000000006
M20878,M,300.8,310.9,1557.0,31.6,52,0,49201.200000000004
L53199,L,300.7,310.8,1519.0,43.9,55,0,66684.09999999999
L53200,L,300.7,310.8,1619.0,34.9,57,0,56503.1
L53201,L,300.7,310.8,1814.0,21.4,59,0,38819.6
L53202,L,300.7,310.9,1521.0,39.4,61,0,59927.4
M20883,M,300.7,310.9,1369.0,51.2,63,0,70092.8
L53204,L,300.7,310.9,1356.0,65.3,66,1,88546.8
L53205,L,300.7,311.0,1336.0,53.3,68,0,71208.8
L53206,L,300.7,311.0,1403.0,48.3,70,0,67764.9
M20887,M,300.7,311.0,1413.0,44.3,72,0,62595.899999999994
L53208,L,300.6,310.9,1472.0,47.6,75,0,70067.2
M20889,M,300.7,310.8,1452.0,47.9,77,0,69550.8
L53210,L,300.6,310.7,1397.0,53.7,80,0,75018.90000000001
L53211,L,300.6,310.7,1455.0,40.6,82,0,59073.0
L53212,L,300.7,310.8,1754.0,27.7,84,0,48585.799999999996
L53213,L,300.1,310.1,1504.0,40.1,86,0,60310.4
M20894,M,300.6,310.8,1389.0,48.1,88,0,66810.90000000001
M20895,M,300.6,310.9,1702.0,30.3,91,0,51570.6
M20896,M,300.6,311.0,1401.0,54.6,94,0,76494.6
L53217,L,300.7,311.1,1426.0,46.2,97,0,65881.2
L53218,L,300.7,311.0,1496.0,38.3,99,0,57296.799999999996
L53219,L,300.1,310.1,1504.0,40.1,101,0,60310.4
M20900,M,300.7,311.1,1438.0,46.6,103,0,67010.8
M20901,M,300.7,311.0,1418.0,49.3,106,0,69907.4
M20902,M,300.8,311.0,1580.0,36.6,109,0,57828.0
M20903,M,300.7,310.9,1468.0,41.8,112,0,61362.399999999994
M20904,M,300.8,310.9,1522.0,41.7,115,0,63467.4
L53225,L,300.8,310.9,1311.0,55.8,118,0,73153.8
L53226,L,300.9,311.0,1316.0,56.5,120,0,74354.0
H35461,H,300.9,311.0,1853.0,23.6,122,0,43730.8
M20908,M,300.9,311.0,1556.0,38.8,127,0,60372.799999999996
M20909,M,300.9,311.0,1567.0,34.3,130,0,53748.1
M20910,M,300.9,311.1,1546.0,37.7,133,0,58284.200000000004
L53231,L,300.9,311.0,1382.0,51.2,136,0,70758.40000000001
L53232,L,300.9,311.0,2003.0,20.2,138,0,40460.6
L53233,L,300.8,310.9,1748.0,29.9,140,0,52265.2
H35468,H,300.7,310.8,1518.0,40.1,142,0,60871.8
L53235,L,300.7,310.8,1475.0,42.0,147,0,61950.0
L53236,L,300.8,310.8,1634.0,29.2,149,0,47712.799999999996
L53237,L,300.8,310.8,1689.0,32.9,151,0,55568.1
M20918,M,300.9,310.9,1636.0,35.3,153,0,57750.799999999996
L53239,L,300.9,311.0,2235.0,15.8,156,0,35313.0
L53240,L,301.0,311.1,1615.0,35.6,158,0,57494.0
H35475,H,301.1,311.1,1618.0,29.5,160,0,47731.0
M20922,M,301.1,311.2,1407.0,53.0,165,0,74571.0
L53243,L,301.1,311.1,1450.0,43.3,168,0,62784.99999999999
L53244,L,301.1,311.1,1889.0,23.8,170,0,44958.200000000004
L53245,L,301.0,310.9,1568.0,38.2,172,0,59897.600000000006
L53246,L,301.0,311.0,1804.0,25.8,174,0,46543.200000000004
L53247,L,301.0,311.0,1582.0,37.5,176,0,59325.0
M20928,M,301.0,310.9,2047.0,17.9,178,0,36641.299999999996
L53249,L,300.9,310.9,1601.0,34.0,181,0,54434.0
L53250,L,300.1,310.1,1504.0,40.1,183,0,60310.4
M20931,M,300.9,310.8,1452.0,43.6,185,0,63307.200000000004
M20932,M,300.9,310.8,1695.0,30.2,188,0,51189.0
M20933,M,300.9,310.8,1790.0,26.2,191,0,46898.0
M20934,M,301.0,310.8,1533.0,39.3,194,0,60246.899999999994
L53255,L,301.0,310.9,1813.0,28.5,197,0,51670.5
L53256,L,301.0,310.9,1492.0,36.7,199,0,54756.4
L53257,L,300.1,310.1,1504.0,40.1,201,0,60310.4
L53258,L,300.8,310.7,1339.0,59.1,203,1,79134.90000000001
M20939,M,300.8,310.7,1371.0,44.7,205,0,61283.700000000004
L53260,L,300.9,310.7,1468.0,36.2,208,0,53141.600000000006
L53261,L,300.9,310.7,1517.0,41.7,210,0,63258.9
L53262,L,300.9,310.7,1352.0,46.4,212,0,62732.799999999996
L53263,L,300.9,310.7,1389.0,50.0,214,0,69450.0
M20944,M,300.8,310.6,1505.0,36.2,0,0,54481.00000000001
L53265,L,300.9,310.6,1538.0,36.7,3,0,56444.600000000006
L53266,L,300.9,310.8,1482.0,37.0,5,0,54834.0
M20947,M,300.9,310.8,1599.0,33.0,7,0,52767.0
L53268,L,300.9,310.8,1476.0,39.0,10,0,57564.0
L53269,L,300.9,310.7,1509.0,37.5,12,0,56587.5
L53270,L,300.9,310.8,1708.0,29.1,14,0,49702.8
L53271,L,300.9,310.7,1412.0,57.5,16,0,81190.0
L53272,L,300.9,310.7,1658.0,28.5,18,0,47253.0
L53273,L,301.0,310.8,1375.0,57.2,20,0,78650.0
M20954,M,300.9,310.8,1402.0,48.1,22,0,67436.2
M20955,M,300.9,310.7,1452.0,47.3,25,0,68679.59999999999
M20956,M,300.8,310.7,1483.0,40.8,28,0,60506.399999999994
H35511,H,300.9,310.8,1477.0,38.4,31,0,56716.799999999996
M20958,M,300.8,310.7,1924.0,22.4,36,0,43097.6
H35513,H,300.9,310.7,1609.0,28.7,39,0,46178.299999999996
M20960,M,300.8,310.7,1886.0,21.1,44,0,39794.600000000006
L53281,L,300.7,310.6,1616.0,29.6,47,0,47833.600000000006
L53282,L,300.7,310.7,1442.0,43.2,49,0,62294.4
L53283,L,300.8,310.8,1407.0,45.1,51,0,63455.700000000004
M20964,M,300.8,310.8,1461.0,41.3,53,0,60339.299999999996
M20965,M,300.8,310.9,1522.0,46.2,56,0,70316.40000000001
L53286,L,300.9,311.0,1432.0,48.1,59,0,68879.2
L53287,L,300.9,311.0,1438.0,49.0,61,0,70462.0
M20968,M,300.8,310.9,1678.0,28.1,63,0,47151.8
M20969,M,300.8,310.9,1514.0,38.7,66,0,58591.8
L53290,L,300.7,310.8,1534.0,41.3,69,0,63354.2
M20971,M,300.7,310.8,1486.0,41.2,71,0,61223.200000000004
L53292,L,300.7,310.8,1925.0,22.0,74,0,42350.0
M20973,M,300.7,310.8,1724.0,30.0,76,0,51720.0
M20974,M,300.8,310.8,1549.0,35.5,79,0,54989.5
L53295,L,300.8,310.9,1457.0,47.7,82,0,69498.90000000001
L53296,L,300.8,310.9,1453.0,43.9,84,0,63786.7
L53297,L,300.8,311.0,1578.0,44.4,86,0,70063.2
M20978,M,300.9,311.1,1325.0,61.4,88,0,81355.0
L53299,L,300.9,311.1,1471.0,39.3,91,0,57810.299999999996
M20980,M,300.9,311.2,1472.0,40.0,93,0,58880.0
L53301,L,300.9,311.1,1457.0,37.4,96,0,54491.799999999996
L53302,L,301.0,311.0,1402.0,55.3,98,0,77530.59999999999
L53303,L,300.9,310.9,1477.0,41.5,100,0,61295.5
M20984,M,300.9,310.9,1727.0,30.1,102,0,51982.700000000004
L53305,L,300.9,310.9,1995.0,20.2,105,0,40299.0
L53306,L,300.9,310.9,1370.0,52.5,107,0,71925.0
L53307,L,300.9,310.9,1228.0,66.4,109,0,81539.20000000001
L53308,L,300.9,311.0,1499.0,38.0,111,0,56962.0
M20989,M,301.0,311.0,1508.0,46.9,113,0,70725.2
L53310,L,301.0,310.9,1473.0,44.2,116,0,65106.600000000006
H35545,H,301.0,311.0,1640.0,37.6,118,0,61664.0
L53312,L,301.1,311.1,1429.0,42.5,123,0,60732.5
L53313,L,301.1,311.1,1470.0,40.9,125,0,60123.0
L53314,L,301.0,311.0,1581.0,37.0,127,0,58497.0
L53315,L,301.0,310.9,1740.0,28.9,129,0,50286.0
H35550,H,300.9,310.8,1390.0,40.6,131,0,56434.0
M20997,M,300.9,310.8,1988.0,19.7,136,0,39163.6
M20998,M,300.8,310.7,1452.0,43.0,139,0,62436.0
L53319,L,300.8,310.7,1586.0,33.4,142,0,52972.399999999994
L53320,L,300.8,310.7,1589.0,34.3,144,0,54502.7
L53321,L,300.8,310.8,1486.0,45.7,146,0,67910.2
L53322,L,300.9,310.9,1755.0,27.9,148,0,48964.5
M21003,M,301.0,310.9,1575.0,34.6,150,0,54495.0
M21004,M,301.1,311.1,1615.0,37.7,153,0,60885.50000000001
M21005,M,301.1,311.1,1436.0,41.8,156,0,60024.799999999996
M21006,M,301.1,311.1,1470.0,40.6,159,0,59682.0
M21007,M,301.1,311.1,2089.0,19.8,162,0,41362.200000000004
L53328,L,301.1,311.2,1564.0,37.0,165,0,57868.0
M21009,M,300.1,310.1,1504.0,40.1,167,0,60310.4
L53330,L,301.1,311.1,1711.0,29.1,170,0,49790.100000000006
L53331,L,301.1,311.2,1555.0,35.3,172,0,54891.49999999999
M21012,M,301.1,311.1,1592.0,35.7,174,0,56834.4
L53333,L,301.0,311.1,1236.0,64.4,177,1,79598.40000000001
M21014,M,301.0,310.9,1765.0,24.2,179,0,42713.0
L53335,L,301.0,311.0,1634.0,31.2,182,0,50980.799999999996
L53336,L,301.1,311.1,1508.0,41.5,184,0,62582.0
L53337,L,301.1,311.2,1774.0,29.6,186,0,52510.4
L53338,L,301.1,311.0,1677.0,29.1,188,0,48800.700000000004
L53339,L,301.0,311.0,1399.0,58.0,190,1,81142.0
L53340,L,301.0,310.9,1570.0,34.0,192,0,53380.0
L53341,L,301.0,310.9,1479.0,44.3,194,0,65519.7
L53342,L,301.0,310.8,1558.0,34.9,196,0,54374.2
L53343,L,300.1,310.1,1504.0,40.1,198,0,60310.4
H35578,H,300.9,310.7,1656.0,30.7,200,0,50839.2
L53345,L,300.9,310.7,1523.0,35.8,205,0,54523.399999999994
H35580,H,300.9,310.7,1403.0,40.6,207,0,56961.8
M21027,M,300.9,310.7,1362.0,51.6,212,0,70279.2
M21028,M,300.7,310.6,1778.0,27.1,215,0,48183.8
L53349,L,300.7,310.5,1448.0,38.2,218,0,55313.600000000006
